"","competition","trial","culture_conditions","Condition","Timepoint_hr","CFU_per_mL_total","mean_CFU_per_mL","log_mean_CFU_per_mL","sem_CFU_per_mL","log_sem_CFU_per_mL","fold_change","log_fold_change","mean_fold_change","mean_log_fold_change"
"281","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_04_4_B05_sp","T0",4400000,6266666.66666667,6.79703659454402,571936.282387392,5.75734764811307,NA,NA,NA,NA
"282","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_06_1_A01_sp","T0",6400000,6700000,6.82607480270083,469751.707465408,5.67186836736002,NA,NA,NA,NA
"283","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_06_1_C05_sp","T0",4800000,6966666.66666667,6.84302503139139,873943.806990917,5.94148350918094,NA,NA,NA,NA
"284","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_08_1_A12_sp","T0",2400000,6200000,6.79239168949825,1097876.73867941,6.04055358354183,NA,NA,NA,NA
"285","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_08_1_G07_sp","T0",2800000,6633333.33333333,6.82173182169004,1154026.76649105,6.06221588196057,NA,NA,NA,NA
"286","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_11_2_A06_sp","T0",3e+06,6866666.66666667,6.83674596564949,1205174.03077084,6.08104976487451,NA,NA,NA,NA
"287","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_11_2_G10_sp","T0",4e+06,4833333.33333333,6.68424674751531,394686.936416418,5.59625275209566,NA,NA,NA,NA
"288","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_12_4_C11_sp","T0",3800000,6300000,6.79934054945358,729840.165150334,5.86322776012916,NA,NA,NA,NA
"289","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_12_4_D09_sp","T0",3600000,6766666.66666667,6.83037478319355,1003217.04752483,6.00139490345381,NA,NA,NA,NA
"290","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_14_1_D06_sp","T0",6200000,7300000,6.86332286012046,862167.810425171,5.93559180416425,NA,NA,NA,NA
"291","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_14_4_D12_sp","T0",5e+06,6033333.33333333,6.78055732014952,639617.941517521,5.80592063736434,NA,NA,NA,NA
"292","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_14_4_G05_sp","T0",3600000,6200000,6.79239168949825,854790.422657312,5.93185964754633,NA,NA,NA,NA
"293","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_15_2_B11_sp","T0",3800000,5833333.33333333,6.76591679396663,564308.820101586,5.751516838311,NA,NA,NA,NA
"294","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_15_3_E03_sp","T0",4600000,7500000,6.8750612633917,1381545.02882341,6.14036504448296,NA,NA,NA,NA
"295","spent_Pa14NR_Tn_Kp","trial_1","control","JV1_fresh_LB","T24",1.04e+10,6.7e+09,9.82607480270083,1002330617.4445,9.00101099662947,2260.86956521739,3.28732871798659,2579.25863370181,3.41149489295522
"296","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_JV450_sp","T24",5600000,3366666.66666667,6.52720011906298,637529.955723215,5.80450059585054,1.16666666666667,0,1,0
"297","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_01_2_A05_sp","T24",2.4e+08,8.86e+08,8.94743372188705,480195238.071627,8.68141784899575,54.5454545454545,1.66981177559481,254.347484873801,2.40542744744868
"298","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_02_2_A01_sp","T24",2400000,14333333.3333333,7.15634720085992,6868219.88905746,6.83684419083885,0.48,-0.385705552255026,4.28565580618212,0.632017288619412
"299","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_02_3_A03_sp","T24",4400000,2884000,6.45999525604739,759642.020954607,5.88060898050409,1,-0.0669467896306132,0.833905312523734,-0.078883259413837
"300","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_04_3_G05_sp","T24",1200000,2733333.33333333,6.43669259766405,819213.715162967,5.9133972145909,0.260869565217391,-0.650523375264562,0.74727056763474,-0.126522122742552
"301","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_04_4_B05_sp","T24",7200000,4700000,6.67209785793572,594978.991225741,5.77450163101289,1.63636363636364,0.146933030314468,1.66670420986688,0.221858532388985
"302","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_06_1_A01_sp","T24",1.4e+07,11066666.6666667,7.04401682898437,3884899.5411007,6.58937979294138,2.1875,0.273001272063738,3.10550626117264,0.492132409186138
"303","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_06_1_C05_sp","T24",4200000,19670000,7.29380435991934,10871852.0348038,7.03630353304512,0.875,-0.1249387366083,4.9346748392036,0.693258540958631
"304","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_08_1_A12_sp","T24",6200000,5533333.33333333,6.74298683332039,1216187.12010575,6.08500039975366,2.58333333333333,0.345233658156035,1.92509810301572,0.284452866058949
"305","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_08_1_G07_sp","T24",1e+08,124733333.333333,8.09598252844433,42538191.9899962,7.62877902704639,35.7142857142857,1.48589517902717,31.5770912733174,1.49937212243834
"306","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_11_2_A06_sp","T24",2800000,4600000,6.66275783168157,1044349.87751551,6.01884602013981,0.933333333333333,-0.0969100130080564,1.51769005847953,0.181183089322523
"307","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_11_2_G10_sp","T24",4e+06,1376666.66666667,6.13882879693674,576296.605731613,5.76064606168378,1,-0.0669467896306132,0.515015159509619,-0.288179987280208
"308","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_12_4_C11_sp","T24",4e+06,8833333.33333333,6.94612461921715,3542660.64483242,6.54932955280303,1.05263157894737,-0.044670394919461,2.8768624485661,0.458919097463207
"309","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_12_4_D09_sp","T24",4600000,5033333.33333333,6.70185569257351,980362.74465685,5.99138679901274,1.27777777777778,0.0395085412836737,1.67831353150254,0.22487309611243
"310","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_14_1_D06_sp","T24",5200000,1232200000,9.09068120445739,689541055.098728,8.83856012906448,0.838709677419355,-0.143335135494068,271.38190907376,2.4335808932452
"311","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_14_4_D12_sp","T24",1400000,3866666.66666667,6.58733673450726,597029.68472635,5.7759959250864,0.28,-0.619788758288394,1.6003323879186,0.204210194685126
"312","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_14_4_G05_sp","T24",5e+06,4236666.66666667,6.62702429583435,1012592.93126332,6.0054348913265,1.38888888888889,0.0757207139381183,1.18205613118161,0.0726380999662459
"313","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_15_2_B11_sp","T24",2600000,2566666.66666667,6.40936947045282,275277.637627501,5.43977093260858,0.68421052631579,-0.231757038276605,1.42995207162366,0.15532148125653
"314","spent_Pa14NR_Tn_Kp","trial_1","spent","JV1_15_3_E03_sp","T24",4e+06,2966666.66666667,6.47226875192525,284800.124843918,5.45454017534057,0.869565217391304,-0.127644629984225,1.08857135392522,0.0368569015446271
"315","spent_Pa14NR_Tn_Kp","trial_2","control","JV1_fresh_LB","T0",6400000,5800000,6.76342799356294,551361.950083609,5.74143679180438,NA,NA,NA,NA
"316","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_JV450_sp","T0",6400000,6066666.66666667,6.78295013326541,678560.567999972,5.83158861864893,NA,NA,NA,NA
"317","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_01_2_A05_sp","T0",6400000,5833333.33333333,6.76591679396663,678069.154126463,5.8312739884452,NA,NA,NA,NA
"318","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_02_2_A01_sp","T0",7200000,6266666.66666667,6.79703659454402,692178.525462262,5.84021812136968,NA,NA,NA,NA
"319","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_04_3_G05_sp","T0",6400000,6166666.66666667,6.79005047368335,842878.665315741,5.92576506124817,NA,NA,NA,NA
"320","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_04_4_B05_sp","T0",6200000,6266666.66666667,6.79703659454402,571936.282387392,5.75734764811307,NA,NA,NA,NA
"321","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_06_1_A01_sp","T0",6200000,6700000,6.82607480270083,469751.707465408,5.67186836736002,NA,NA,NA,NA
"322","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_06_1_C05_sp","T0",8600000,6966666.66666667,6.84302503139139,873943.806990917,5.94148350918094,NA,NA,NA,NA
"323","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_08_1_A12_sp","T0",6600000,6200000,6.79239168949825,1097876.73867941,6.04055358354183,NA,NA,NA,NA
"324","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_08_1_G07_sp","T0",6200000,6633333.33333333,6.82173182169004,1154026.76649105,6.06221588196057,NA,NA,NA,NA
"325","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_11_2_A06_sp","T0",6e+06,6866666.66666667,6.83674596564949,1205174.03077084,6.08104976487451,NA,NA,NA,NA
"326","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_11_2_G10_sp","T0",6400000,4833333.33333333,6.68424674751531,394686.936416418,5.59625275209566,NA,NA,NA,NA
"327","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_12_4_C11_sp","T0",7e+06,6300000,6.79934054945358,729840.165150334,5.86322776012916,NA,NA,NA,NA
"328","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_12_4_D09_sp","T0",7e+06,6766666.66666667,6.83037478319355,1003217.04752483,6.00139490345381,NA,NA,NA,NA
"329","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_14_1_D06_sp","T0",6200000,7300000,6.86332286012046,862167.810425171,5.93559180416425,NA,NA,NA,NA
"330","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_14_4_D12_sp","T0",6600000,6033333.33333333,6.78055732014952,639617.941517521,5.80592063736434,NA,NA,NA,NA
"331","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_14_4_G05_sp","T0",7600000,6200000,6.79239168949825,854790.422657312,5.93185964754633,NA,NA,NA,NA
"332","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_15_2_B11_sp","T0",6e+06,5833333.33333333,6.76591679396663,564308.820101586,5.751516838311,NA,NA,NA,NA
"333","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_15_3_E03_sp","T0",5400000,7500000,6.8750612633917,1381545.02882341,6.14036504448296,NA,NA,NA,NA
"334","spent_Pa14NR_Tn_Kp","trial_2","control","JV1_fresh_LB","T24",6.4e+09,6.7e+09,9.82607480270083,1002330617.4445,9.00101099662947,1000,3.35902194264167,2579.25863370181,3.41149489295522
"335","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_JV450_sp","T24",2800000,3366666.66666667,6.52720011906298,637529.955723215,5.80450059585054,0.4375,0,1,0
"336","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_01_2_A05_sp","T24",2.4e+07,8.86e+08,8.94743372188705,480195238.071627,8.68141784899575,3.75,0.933053210369387,254.347484873801,2.40542744744868
"337","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_02_2_A01_sp","T24",3600000,14333333.3333333,7.15634720085992,6868219.88905746,6.83684419083885,0.5,0.0579919469776867,4.28565580618212,0.632017288619412
"338","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_04_3_G05_sp","T24",1800000,2733333.33333333,6.43669259766405,819213.715162967,5.9133972145909,0.28125,-0.191885526238913,0.74727056763474,-0.126522122742552
"339","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_04_4_B05_sp","T24",4400000,4700000,6.67209785793572,594978.991225741,5.77450163101289,0.709677419354839,0.210082929629602,1.66670420986688,0.221858532388985
"340","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_06_1_A01_sp","T24",3e+06,11066666.6666667,7.04401682898437,3884899.5411007,6.58937979294138,0.483870967741935,0.0437515078630765,3.10550626117264,0.492132409186138
"341","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_06_1_C05_sp","T24",1800000,19670000,7.29380435991934,10871852.0348038,7.03630353304512,0.209302325581395,-0.320204003498594,4.9346748392036,0.693258540958631
"342","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_08_1_A12_sp","T24",2400000,5533333.33333333,6.74298683332039,1216187.12010575,6.08500039975366,0.363636363636364,-0.0803107511885947,1.92509810301572,0.284452866058949
"343","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_08_1_G07_sp","T24",4400000,124733333.333333,8.09598252844433,42538191.9899962,7.62877902704639,0.709677419354839,0.210082929629602,31.5770912733174,1.49937212243834
"344","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_11_2_A06_sp","T24",4200000,4600000,6.66275783168157,1044349.87751551,6.01884602013981,0.7,0.204119982655925,1.51769005847953,0.181183089322523
"345","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_11_2_G10_sp","T24",2e+06,1376666.66666667,6.13882879693674,576296.605731613,5.76064606168378,0.3125,-0.146128035678238,0.515015159509619,-0.288179987280208
"346","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_12_4_C11_sp","T24",2e+06,8833333.33333333,6.94612461921715,3542660.64483242,6.54932955280303,0.285714285714286,-0.185046101708608,2.8768624485661,0.458919097463207
"347","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_12_4_D09_sp","T24",3600000,5033333.33333333,6.70185569257351,980362.74465685,5.99138679901274,0.514285714285714,0.0702264033946983,1.67831353150254,0.22487309611243
"348","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_14_1_D06_sp","T24",4.6e+07,1232200000,9.09068120445739,689541055.098728,8.83856012906448,7.41935483870968,1.22938808482499,271.38190907376,2.4335808932452
"349","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_14_4_D12_sp","T24",3800000,3866666.66666667,6.58733673450726,597029.68472635,5.7759959250864,0.575757575757576,0.119261603716609,1.6003323879186,0.204210194685126
"350","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_14_4_G05_sp","T24",3600000,4236666.66666667,6.62702429583435,1012592.93126332,6.0054348913265,0.473684210526316,0.0345108511281638,1.18205613118161,0.0726380999662459
"351","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_15_2_B11_sp","T24",3400000,2566666.66666667,6.40936947045282,275277.637627501,5.43977093260858,0.566666666666667,0.112349609300279,1.42995207162366,0.15532148125653
"352","spent_Pa14NR_Tn_Kp","trial_2","spent","JV1_15_3_E03_sp","T24",3600000,2966666.66666667,6.47226875192525,284800.124843918,5.45454017534057,0.666666666666667,0.182930683585987,1.08857135392522,0.0368569015446271
"353","spent_Pa14NR_Tn_Kp","trial_3","control","JV1_fresh_LB","T0",5400000,5800000,6.76342799356294,551361.950083609,5.74143679180438,NA,NA,NA,NA
"354","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_JV450_sp","T0",6e+06,6066666.66666667,6.78295013326541,678560.567999972,5.83158861864893,NA,NA,NA,NA
"355","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_01_2_A05_sp","T0",5400000,5833333.33333333,6.76591679396663,678069.154126463,5.8312739884452,NA,NA,NA,NA
"356","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_02_2_A01_sp","T0",5400000,6266666.66666667,6.79703659454402,692178.525462262,5.84021812136968,NA,NA,NA,NA
"357","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_02_3_A03_sp","T0",4800000,5360000,6.72916478969277,511468.474101777,5.70881886982611,NA,NA,NA,NA
"358","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_04_3_G05_sp","T0",5e+06,6166666.66666667,6.79005047368335,842878.665315741,5.92576506124817,NA,NA,NA,NA
"359","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_04_4_B05_sp","T0",6400000,6266666.66666667,6.79703659454402,571936.282387392,5.75734764811307,NA,NA,NA,NA
"360","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_06_1_A01_sp","T0",7200000,6700000,6.82607480270083,469751.707465408,5.67186836736002,NA,NA,NA,NA
"361","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_06_1_C05_sp","T0",7400000,6966666.66666667,6.84302503139139,873943.806990917,5.94148350918094,NA,NA,NA,NA
"362","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_08_1_A12_sp","T0",4600000,6200000,6.79239168949825,1097876.73867941,6.04055358354183,NA,NA,NA,NA
"363","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_08_1_G07_sp","T0",9400000,6633333.33333333,6.82173182169004,1154026.76649105,6.06221588196057,NA,NA,NA,NA
"364","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_11_2_A06_sp","T0",6e+06,6866666.66666667,6.83674596564949,1205174.03077084,6.08104976487451,NA,NA,NA,NA
"365","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_11_2_G10_sp","T0",4400000,4833333.33333333,6.68424674751531,394686.936416418,5.59625275209566,NA,NA,NA,NA
"366","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_12_4_C11_sp","T0",5400000,6300000,6.79934054945358,729840.165150334,5.86322776012916,NA,NA,NA,NA
"367","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_12_4_D09_sp","T0",5e+06,6766666.66666667,6.83037478319355,1003217.04752483,6.00139490345381,NA,NA,NA,NA
"368","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_14_1_D06_sp","T0",5400000,7300000,6.86332286012046,862167.810425171,5.93559180416425,NA,NA,NA,NA
"369","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_14_4_D12_sp","T0",5800000,6033333.33333333,6.78055732014952,639617.941517521,5.80592063736434,NA,NA,NA,NA
"370","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_14_4_G05_sp","T0",5600000,6200000,6.79239168949825,854790.422657312,5.93185964754633,NA,NA,NA,NA
"371","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_15_2_B11_sp","T0",4600000,5833333.33333333,6.76591679396663,564308.820101586,5.751516838311,NA,NA,NA,NA
"372","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_15_3_E03_sp","T0",6400000,7500000,6.8750612633917,1381545.02882341,6.14036504448296,NA,NA,NA,NA
"373","spent_Pa14NR_Tn_Kp","trial_3","control","JV1_fresh_LB","T24",4.4e+09,6.7e+09,9.82607480270083,1002330617.4445,9.00101099662947,814.814814814815,3.78612018005492,2579.25863370181,3.41149489295522
"374","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_JV450_sp","T24",8e+05,3366666.66666667,6.52720011906298,637529.955723215,5.80450059585054,0.133333333333333,0,1,0
"375","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_01_2_A05_sp","T24",3.2e+07,8.86e+08,8.94743372188705,480195238.071627,8.68141784899575,5.92592592592593,1.64781748188864,254.347484873801,2.40542744744868
"376","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_02_2_A01_sp","T24",2400000,14333333.3333333,7.15634720085992,6868219.88905746,6.83684419083885,0.444444444444444,0.522878745280338,4.28565580618212,0.632017288619412
"377","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_02_3_A03_sp","T24",220000,2884000,6.45999525604739,759642.020954607,5.88060898050409,0.0458333333333333,-0.463757293161681,0.833905312523734,-0.078883259413837
"378","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_04_3_G05_sp","T24",2e+05,2733333.33333333,6.43669259766405,819213.715162967,5.9133972145909,0.04,-0.522878745280338,0.74727056763474,-0.126522122742552
"379","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_04_4_B05_sp","T24",3e+06,4700000,6.67209785793572,594978.991225741,5.77450163101289,0.46875,0.546002544127475,1.66670420986688,0.221858532388985
"380","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_06_1_A01_sp","T24",2800000,11066666.6666667,7.04401682898437,3884899.5411007,6.58937979294138,0.388888888888889,0.464886798302651,3.10550626117264,0.492132409186138
"381","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_06_1_C05_sp","T24",220000,19670000,7.29380435991934,10871852.0348038,7.03630353304512,0.0297297297297297,-0.65174777551707,4.9346748392036,0.693258540958631
"382","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_08_1_A12_sp","T24",2e+06,5533333.33333333,6.74298683332039,1216187.12010575,6.08500039975366,0.434782608695652,0.513333427374107,1.92509810301572,0.284452866058949
"383","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_08_1_G07_sp","T24",4e+06,124733333.333333,8.09598252844433,42538191.9899962,7.62877902704639,0.425531914893617,0.503993401119964,31.5770912733174,1.49937212243834
"384","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_11_2_A06_sp","T24",2400000,4600000,6.66275783168157,1044349.87751551,6.01884602013981,0.4,0.477121254719662,1.51769005847953,0.181183089322523
"385","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_11_2_G10_sp","T24",5e+05,1376666.66666667,6.13882879693674,576296.605731613,5.76064606168378,0.113636363636364,-0.0694214087584686,0.515015159509619,-0.288179987280208
"386","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_12_4_C11_sp","T24",3200000,8833333.33333333,6.94612461921715,3542660.64483242,6.54932955280303,0.592592592592593,0.647817481888638,2.8768624485661,0.458919097463207
"387","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_12_4_D09_sp","T24",2400000,5033333.33333333,6.70185569257351,980362.74465685,5.99138679901274,0.48,0.556302500767287,1.67831353150254,0.22487309611243
"388","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_14_1_D06_sp","T24",4.2e+07,1232200000,9.09068120445739,689541055.098728,8.83856012906448,7.77777777777778,1.76591679396663,271.38190907376,2.4335808932452
"389","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_14_4_D12_sp","T24",3e+06,3866666.66666667,6.58733673450726,597029.68472635,5.7759959250864,0.517241379310345,0.588754524548425,1.6003323879186,0.204210194685126
"390","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_14_4_G05_sp","T24",420000,4236666.66666667,6.62702429583435,1012592.93126332,6.0054348913265,0.075,-0.2498774732166,1.18205613118161,0.0726380999662459
"391","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_15_2_B11_sp","T24",3200000,2566666.66666667,6.40936947045282,275277.637627501,5.43977093260858,0.695652173913043,0.717453410030032,1.42995207162366,0.15532148125653
"392","spent_Pa14NR_Tn_Kp","trial_3","spent","JV1_15_3_E03_sp","T24",2400000,2966666.66666667,6.47226875192525,284800.124843918,5.45454017534057,0.375,0.449092531119419,1.08857135392522,0.0368569015446271
"393","spent_Pa14NR_Tn_Kp","trial_4","control","JV1_fresh_LB","T0",4e+06,5800000,6.76342799356294,551361.950083609,5.74143679180438,NA,NA,NA,NA
"394","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_JV450_sp","T0",3600000,6066666.66666667,6.78295013326541,678560.567999972,5.83158861864893,NA,NA,NA,NA
"395","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_01_2_A05_sp","T0",3600000,5833333.33333333,6.76591679396663,678069.154126463,5.8312739884452,NA,NA,NA,NA
"396","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_02_2_A01_sp","T0",4e+06,6266666.66666667,6.79703659454402,692178.525462262,5.84021812136968,NA,NA,NA,NA
"397","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_02_3_A03_sp","T0",4400000,5360000,6.72916478969277,511468.474101777,5.70881886982611,NA,NA,NA,NA
"398","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_04_3_G05_sp","T0",3800000,6166666.66666667,6.79005047368335,842878.665315741,5.92576506124817,NA,NA,NA,NA
"399","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_04_4_B05_sp","T0",5e+06,6266666.66666667,6.79703659454402,571936.282387392,5.75734764811307,NA,NA,NA,NA
"400","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_06_1_A01_sp","T0",4800000,6700000,6.82607480270083,469751.707465408,5.67186836736002,NA,NA,NA,NA
"401","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_06_1_C05_sp","T0",3800000,6966666.66666667,6.84302503139139,873943.806990917,5.94148350918094,NA,NA,NA,NA
"402","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_08_1_A12_sp","T0",5200000,6200000,6.79239168949825,1097876.73867941,6.04055358354183,NA,NA,NA,NA
"403","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_08_1_G07_sp","T0",3800000,6633333.33333333,6.82173182169004,1154026.76649105,6.06221588196057,NA,NA,NA,NA
"404","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_11_2_A06_sp","T0",5400000,6866666.66666667,6.83674596564949,1205174.03077084,6.08104976487451,NA,NA,NA,NA
"405","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_11_2_G10_sp","T0",3800000,4833333.33333333,6.68424674751531,394686.936416418,5.59625275209566,NA,NA,NA,NA
"406","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_12_4_C11_sp","T0",5200000,6300000,6.79934054945358,729840.165150334,5.86322776012916,NA,NA,NA,NA
"407","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_12_4_D09_sp","T0",5800000,6766666.66666667,6.83037478319355,1003217.04752483,6.00139490345381,NA,NA,NA,NA
"408","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_14_1_D06_sp","T0",6e+06,7300000,6.86332286012046,862167.810425171,5.93559180416425,NA,NA,NA,NA
"409","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_14_4_D12_sp","T0",3600000,6033333.33333333,6.78055732014952,639617.941517521,5.80592063736434,NA,NA,NA,NA
"410","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_14_4_G05_sp","T0",4e+06,6200000,6.79239168949825,854790.422657312,5.93185964754633,NA,NA,NA,NA
"411","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_15_2_B11_sp","T0",6200000,5833333.33333333,6.76591679396663,564308.820101586,5.751516838311,NA,NA,NA,NA
"412","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_15_3_E03_sp","T0",5e+06,7500000,6.8750612633917,1381545.02882341,6.14036504448296,NA,NA,NA,NA
"413","spent_Pa14NR_Tn_Kp","trial_4","control","JV1_fresh_LB","T24",9e+09,6.7e+09,9.82607480270083,1002330617.4445,9.00101099662947,2250,3.32870142226184,2579.25863370181,3.41149489295522
"414","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_JV450_sp","T24",3800000,3366666.66666667,6.52720011906298,637529.955723215,5.80450059585054,1.05555555555556,0,1,0
"415","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_01_2_A05_sp","T24",2.2e+08,8.86e+08,8.94743372188705,480195238.071627,8.68141784899575,61.1111111111111,1.7626390842054,254.347484873801,2.40542744744868
"416","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_02_2_A01_sp","T24",5600000,14333333.3333333,7.15634720085992,6868219.88905746,6.83684419083885,1.4,0.122646939828715,4.28565580618212,0.632017288619412
"417","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_02_3_A03_sp","T24",2200000,2884000,6.45999525604739,759642.020954607,5.88060898050409,0.5,-0.324511091513504,0.833905312523734,-0.078883259413837
